year,eventYears,numAchieved,numEvents,numEventsAll,eventLength,eventLengthAchieved,totalEventDays,totalEventDaysAchieved,maxEventDays,maxRollingEvents,maxRollingAchievement,missingDays,totalPossibleDays,ewrCode,scenario,gauge,pu,state,SWSDLName,multigauge,rollingMaxInterEvent,rollingMaxInterEventAchieved
2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,BF2b,hydrographs_LowerDarling,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,548,1
2021,1.0,1.0,1.0,1.0,82.0,82.0,82.0,82.0,82.0,82.0,1.0,0.0,365.0,BF2b,hydrographs_LowerDarling,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,619,1
2022,1.0,1.0,1.0,1.0,91.0,91.0,91.0,91.0,91.0,91.0,1.0,0.0,365.0,BF2b,hydrographs_LowerDarling,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,274,1
2023,0.0,0.0,0.0,3.0,12.666666666666666,12.666666666666666,38.0,38.0,13.0,13.0,0.0,0.0,366.0,BF2b,hydrographs_LowerDarling,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,274,1
2024,1.0,1.0,1.0,1.0,81.0,81.0,81.0,81.0,81.0,81.0,1.0,0.0,281.0,BF2b,hydrographs_LowerDarling,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,285,1
2025,,,,,,,,,,,,,,BF2b,hydrographs_LowerDarling,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,0,1
2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,BK1_S,hydrographs_LowerDarling,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,183,1
2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,BK1_S,hydrographs_LowerDarling,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,548,1
2021,1.0,2.0,2.0,2.0,75.5,75.5,151.0,151.0,88.0,88.0,1.0,0.0,365.0,BK1_S,hydrographs_LowerDarling,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,714,1
2022,1.0,1.0,1.0,1.0,256.0,256.0,256.0,256.0,256.0,256.0,1.0,0.0,365.0,BK1_S,hydrographs_LowerDarling,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,109,1
2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,BK1_S,hydrographs_LowerDarling,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,475,1
2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281.0,BK1_S,hydrographs_LowerDarling,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,756,0
2025,,,,,,,,,,,,,,BK1_S,hydrographs_LowerDarling,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,0,1
2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,OB5,hydrographs_LowerDarling,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,183,1
2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,OB5,hydrographs_LowerDarling,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,548,1
2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,OB5,hydrographs_LowerDarling,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,913,1
2022,1.0,1.0,1.0,1.0,17.0,17.0,17.0,17.0,17.0,17.0,1.0,0.0,365.0,OB5,hydrographs_LowerDarling,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,1125,1
2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,OB5,hydrographs_LowerDarling,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,502,1
2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281.0,OB5,hydrographs_LowerDarling,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,783,1
2025,,,,,,,,,,,,,,OB5,hydrographs_LowerDarling,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,0,1
2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,SF2,hydrographs_LowerDarling,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,183,1
2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,SF2,hydrographs_LowerDarling,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,548,1
2021,0.0,0.0,0.0,1.0,50.0,0.0,50.0,0.0,50.0,50.0,0.0,0.0,365.0,SF2,hydrographs_LowerDarling,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,913,1
2022,1.0,1.0,1.0,1.0,91.0,91.0,91.0,91.0,91.0,91.0,1.0,0.0,365.0,SF2,hydrographs_LowerDarling,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,975,1
2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,SF2,hydrographs_LowerDarling,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,578,1
2024,1.0,1.0,1.0,1.0,67.0,67.0,67.0,67.0,67.0,67.0,1.0,0.0,281.0,SF2,hydrographs_LowerDarling,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,664,1
2025,,,,,,,,,,,,,,SF2,hydrographs_LowerDarling,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,0,1
2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,92.0,VF,hydrographs_LowerDarling,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,92,0
2020,0.0,0.0,0.0,6.0,9.166666666666666,9.166666666666666,55.0,55.0,34.0,91.0,0.0,0.0,365.0,VF,hydrographs_LowerDarling,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,182,0
2021,0.0,0.0,0.0,1.0,183.0,183.0,183.0,183.0,183.0,183.0,0.0,0.0,365.0,VF,hydrographs_LowerDarling,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,182,0
2022,0.0,0.0,0.0,1.0,183.0,183.0,183.0,183.0,183.0,183.0,0.0,0.0,365.0,VF,hydrographs_LowerDarling,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,182,0
2023,0.0,0.0,0.0,1.0,183.0,183.0,183.0,183.0,183.0,183.0,0.0,0.0,366.0,VF,hydrographs_LowerDarling,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,183,0
2024,0.0,0.0,0.0,1.0,183.0,183.0,183.0,183.0,183.0,183.0,0.0,0.0,365.0,VF,hydrographs_LowerDarling,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,182,0
2025,0.0,0.0,0.0,1.0,7.0,7.0,7.0,7.0,7.0,0.0,0.0,0.0,7.0,VF,hydrographs_LowerDarling,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,0,1
2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,LF3_P,hydrographs_LowerDarling,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,183,1
2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,LF3_P,hydrographs_LowerDarling,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,548,1
2021,1.0,1.0,1.0,1.0,21.0,21.0,21.0,21.0,21.0,21.0,1.0,0.0,365.0,LF3_P,hydrographs_LowerDarling,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,711,1
2022,1.0,1.0,1.0,1.0,153.0,153.0,153.0,153.0,153.0,153.0,1.0,0.0,365.0,LF3_P,hydrographs_LowerDarling,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,212,1
2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,LF3_P,hydrographs_LowerDarling,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,547,1
2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281.0,LF3_P,hydrographs_LowerDarling,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,828,0
2025,,,,,,,,,,,,,,LF3_P,hydrographs_LowerDarling,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,0,1
2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,OB1_P,hydrographs_LowerDarling,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,183,1
2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,OB1_P,hydrographs_LowerDarling,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,548,1
2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,OB1_P,hydrographs_LowerDarling,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,913,1
2022,1.0,1.0,1.0,1.0,122.0,122.0,122.0,122.0,122.0,122.0,1.0,0.0,365.0,OB1_P,hydrographs_LowerDarling,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,944,1
2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,OB1_P,hydrographs_LowerDarling,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,578,1
2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281.0,OB1_P,hydrographs_LowerDarling,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,859,1
2025,,,,,,,,,,,,,,OB1_P,hydrographs_LowerDarling,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,0,1
2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,BK1a_P,hydrographs_LowerDarling,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,183,1
2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,BK1a_P,hydrographs_LowerDarling,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,548,1
2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,BK1a_P,hydrographs_LowerDarling,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,913,0
2022,1.0,1.0,1.0,1.0,92.0,92.0,92.0,92.0,92.0,92.0,1.0,0.0,365.0,BK1a_P,hydrographs_LowerDarling,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,944,0
2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,BK1a_P,hydrographs_LowerDarling,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,608,1
2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281.0,BK1a_P,hydrographs_LowerDarling,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,889,0
2025,,,,,,,,,,,,,,BK1a_P,hydrographs_LowerDarling,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,0,1
2019,0.0,0.0,0.0,1.0,7.0,0.0,7.0,0.0,7.0,7.0,0.0,0.0,183.0,SF3,hydrographs_LowerDarling,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,183,1
2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,SF3,hydrographs_LowerDarling,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,548,1
2021,1.0,1.0,1.0,1.0,151.0,151.0,151.0,151.0,151.0,151.0,1.0,0.0,365.0,SF3,hydrographs_LowerDarling,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,701,1
2022,1.0,1.0,1.0,1.0,151.0,151.0,151.0,151.0,151.0,151.0,1.0,0.0,365.0,SF3,hydrographs_LowerDarling,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,214,1
2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,SF3,hydrographs_LowerDarling,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,427,1
2024,0.0,0.0,0.0,1.0,5.0,0.0,5.0,0.0,5.0,5.0,0.0,0.0,281.0,SF3,hydrographs_LowerDarling,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,708,1
2025,,,,,,,,,,,,,,SF3,hydrographs_LowerDarling,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,0,1
2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,NestS1,hydrographs_LowerDarling,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,183,1
2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,NestS1,hydrographs_LowerDarling,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,548,0
2021,0.0,0.0,0.0,1.0,52.0,0.0,52.0,0.0,52.0,52.0,0.0,0.0,365.0,NestS1,hydrographs_LowerDarling,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,913,0
2022,1.0,1.0,1.0,1.0,91.0,91.0,91.0,91.0,91.0,91.0,1.0,0.0,365.0,NestS1,hydrographs_LowerDarling,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,975,0
2023,0.0,0.0,0.0,1.0,4.0,0.0,4.0,0.0,4.0,4.0,0.0,0.0,366.0,NestS1,hydrographs_LowerDarling,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,578,0
2024,0.0,0.0,0.0,2.0,26.0,0.0,52.0,0.0,51.0,51.0,0.0,0.0,281.0,NestS1,hydrographs_LowerDarling,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,859,0
2025,,,,,,,,,,,,,,NestS1,hydrographs_LowerDarling,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,0,1
2019,0.0,0.0,0.0,1.0,7.0,0.0,7.0,0.0,7.0,7.0,0.0,0.0,183.0,SF1,hydrographs_LowerDarling,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,183,1
2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,SF1,hydrographs_LowerDarling,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,548,1
2021,1.0,1.0,1.0,1.0,92.0,92.0,92.0,92.0,92.0,92.0,1.0,0.0,365.0,SF1,hydrographs_LowerDarling,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,791,0
2022,1.0,1.0,1.0,1.0,73.0,73.0,73.0,73.0,73.0,73.0,1.0,0.0,365.0,SF1,hydrographs_LowerDarling,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,273,1
2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,SF1,hydrographs_LowerDarling,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,415,1
2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281.0,SF1,hydrographs_LowerDarling,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,696,1
2025,,,,,,,,,,,,,,SF1,hydrographs_LowerDarling,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,0,1
